ccode,year,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current
PRT,1993,83700000000,86300000000,14455.06,12776.44
PRT,1994,84500000000,90500000000,14621.57,13196.17
PRT,1995,88100000000,107000000000,15129.94,13933.44
PRT,1996,91300000000,112000000000,15685.45,14720.02
PRT,1997,94900000000,106000000000,16350.97,15600.89
PRT,1998,99200000000,112000000000,17044.07,16442.869
PRT,1999,103000000000,115000000000,17624.561,17248.57
PRT,2000,107000000000,107000000000,18275.461,18275.461
PRT,2001,108000000000,110000000000,18509.699,18950.41
PRT,2002,109000000000,122000000000,18398.289,19126.381
PRT,2003,107000000000,148000000000,18040.4,19096.631
PRT,2004,109000000000,168000000000,18219.65,19686.65
PRY,1976,3060000000,1700000000,3597.071,1444.415
PRY,1977,3400000000,2090000000,3860.856,1648.701
PRY,1978,3780000000,2560000000,4169.4561,1905.585
PRY,1979,4210000000,3420000000,4473.624,2214.4451
PRY,1980,4830000000,4580000000,4906.791,2649.457
PRY,1981,5250000000,5780000000,5149.9868,3041.9551
PRY,1982,5050000000,5420000000,4817.9019,3019.135
PRY,1983,4900000000,5600000000,4529.54,2950.6809
PRY,1984,5050000000,4390000000,4604.3081,3112.0149
PRY,1985,5250000000,3160000000,4684.1152,3263.1389
PRY,1986,5250000000,3540000000,4561.52,3248.575
PRY,1987,5480000000,3730000000,4701.3579,3440.6089
PRY,1988,5830000000,3950000000,4741.5991,3589.085
PRY,1989,6160000000,4360000000,4771.541,3748.7971
PRY,1990,6350000000,5270000000,4778.0039,3899.0691
PRY,1991,6510000000,6250000000,4954.0151,4184.0342
PRY,1992,6630000000,6450000000,4870.2358,4207.9941
PRY,1993,6900000000,6880000000,4874.8999,4308.7939
PRY,1994,7120000000,7850000000,4875.0098,4399.7661
PRY,1995,7450000000,9020000000,4998.3159,4603.042
PRY,1996,7550000000,9630000000,4949.396,4644.7642
PRY,1997,7740000000,9610000000,5000.7588,4771.354
PRY,1998,7710000000,8600000000,4880.042,4707.9072
PRY,1999,7750000000,7740000000,4784.9248,4682.8462
PRY,2000,7720000000,7720000000,4674.2612,4674.2612
PRY,2001,7930000000,6850000000,4681.0801,4792.5352
PRY,2002,7740000000,5540000000,4489.8032,4667.479
PRY,2003,7940000000,6030000000,4483.2788,4745.7642
PRY,2004,8170000000,7130000000,4504.9839,4867.7129
PYF,1976,1340000000,732000000,16756.119,6728.4692
PYF,1977,1360000000,793000000,16579.039,7079.7451
PYF,1978,1500000000,1010000000,17668.699,8075.2051
PYF,1979,1560000000,1220000000,17831.15,8826.4219
PYF,1980,1570000000,1360000000,17432.289,9412.6914
PYF,1981,1700000000,1280000000,18426.74,10884.16
PYF,1982,1870000000,1290000000,19760.609,12382.97
PYF,1983,1970000000,1340000000,20323.869,13239.59
PYF,1984,2070000000,1380000000,20910.35,14133.14
PYF,1985,2190000000,1510000000,21511.119,14985.5
PYF,1986,2370000000,2300000000,22655.609,16134.64
PYF,1987,2540000000,2540000000,23528.881,17219.211
PYF,1988,2600000000,2690000000,23186.551,17550.73
PYF,1989,2680000000,2640000000,23337.689,18335.43
PYF,1990,2740000000,3180000000,23366.83,19068.391
PYF,1991,2870000000,3270000000,24024,20290.051
PYF,1992,2900000000,3560000000,23778.84,20545.449
PYF,1993,2900000000,3700000000,23369.221,20655.43
PYF,1994,2920000000,3520000000,23134.939,20879.609
PYF,1995,2940000000,3980000000,22831.58,21026.029
PYF,1996,2950000000,3960000000,22499.779,21114.93
PYF,1997,3000000000,3570000000,22539.43,21505.461
PYF,1998,3190000000,3780000000,23545.91,22715.369
PYF,1999,3320000000,3800000000,24100.461,23586.32
PYF,2000,3450000000,3450000000,24682.65,24682.65
PYF,2001,,,,
PYF,2002,,,,
PYF,2003,,,,
PYF,2004,,,,
QAT,1976,,3280000000,,
QAT,1977,,3620000000,,
QAT,1978,,4050000000,,
QAT,1979,,5630000000,,
QAT,1980,,7830000000,,
QAT,1981,,8660000000,,
QAT,1982,,7600000000,,
QAT,1983,,6470000000,,
QAT,1984,,6700000000,,
QAT,1985,,6150000000,,
QAT,1986,,5050000000,,
QAT,1987,,5450000000,,
QAT,1988,,6040000000,,
QAT,1989,,6490000000,,
QAT,1990,,7360000000,,
QAT,1991,,6880000000,,
QAT,1992,,7650000000,,
QAT,1993,,7160000000,,
QAT,1994,,7370000000,,
QAT,1995,,8140000000,,
QAT,1996,,9060000000,,
QAT,1997,,11300000000,,
QAT,1998,,10300000000,,
QAT,1999,,12400000000,,
QAT,2000,,17800000000,,
QAT,2001,,17700000000,,
QAT,2002,,19700000000,,
QAT,2003,,20400000000,,
QAT,2004,,,,
ROM,1976,,,,
ROM,1977,,,,
ROM,1978,,,,
ROM,1979,,,,
ROM,1980,41600000000,,,
ROM,1981,41900000000,,,
ROM,1982,43600000000,,,
ROM,1983,46200000000,,,
ROM,1984,48900000000,,,
ROM,1985,48900000000,,,
ROM,1986,50100000000,,,
ROM,1987,50500000000,38100000000,,
ROM,1988,50200000000,40400000000,,
ROM,1989,47300000000,41500000000,,
ROM,1990,44700000000,38300000000,6869.6782,5605.9692
ROM,1991,38900000000,28900000000,6010.877,5076.6318
ROM,1992,35500000000,25100000000,5594.9829,4834.1909
ROM,1993,36000000000,26400000000,5700.3032,5038.3452
ROM,1994,37400000000,30100000000,5927.707,5349.8398
ROM,1995,40100000000,35500000000,6383.5942,5878.771
ROM,1996,41700000000,35300000000,6669.8452,6259.3198
ROM,1997,39200000000,35300000000,6282.731,5994.5181
ROM,1998,37300000000,42100000000,6002.7681,5791.0308
ROM,1999,36800000000,35600000000,5948.9492,5822.0381
ROM,2000,37100000000,37100000000,5965.3711,5965.3711
ROM,2001,39000000000,40200000000,6365.501,6517.062
ROM,2002,40700000000,45800000000,6759.9058,7027.418
ROM,2003,42700000000,57000000000,7175.7192,7595.8398
ROM,2004,46200000000,73200000000,7720.6421,8342.2861
RUS,1976,,,,
RUS,1977,,,,
RUS,1978,,,,
RUS,1979,,,,
RUS,1980,,,,
RUS,1981,,,,
RUS,1982,,,,
RUS,1983,,,,
RUS,1984,,,,
RUS,1985,,,,
RUS,1986,,,,
RUS,1987,,,,
RUS,1988,,,,
RUS,1989,398000000000,507000000000,10416.62,8183.8989
RUS,1990,386000000000,517000000000,10087.15,8231.5713
RUS,1991,366000000000,509000000000,9563.7256,8077.2759
RUS,1992,313000000000,460000000000,8228.5371,7109.6411
RUS,1993,286000000000,435000000000,7527.375,6653.2441
RUS,1994,250000000000,395000000000,6552.3452,5913.585
RUS,1995,240000000000,396000000000,6313.6509,5814.3589
RUS,1996,231000000000,392000000000,6135.9941,5758.3271
RUS,1997,234000000000,405000000000,6288.6968,6000.21
RUS,1998,222000000000,271000000000,6109.4829,5893.9819
RUS,1999,236000000000,196000000000,6498.666,6360.0269
RUS,2000,260000000000,260000000000,7086.3472,7086.3472
RUS,2001,273000000000,307000000000,7396.5068,7572.6152
RUS,2002,286000000000,345000000000,7820.6489,8130.1382
RUS,2003,307000000000,430000000000,8533.6084,9033.2285
RUS,2004,329000000000,582000000000,9128.2061,9863.1836
RWA,1976,1070000000,666000000,1093.9709,439.28751
RWA,1977,1100000000,772000000,1079.3459,460.91299
RWA,1978,1200000000,873000000,1140.21,521.1153
RWA,1979,1340000000,1040000000,1231.031,609.3606
RWA,1980,1460000000,1160000000,1292.869,698.09369
RWA,1981,1540000000,1320000000,1313.447,775.81641
RWA,1982,1560000000,1410000000,1295.616,811.89691
RWA,1983,1660000000,1510000000,1339.252,872.42981
RWA,1984,1590000000,1590000000,1244.37,841.05969
RWA,1985,1660000000,1720000000,1261.765,878.99512
RWA,1986,1750000000,1940000000,1289.027,918.00598
RWA,1987,1750000000,2150000000,1252.234,916.42657
RWA,1988,1830000000,2400000000,1272.15,962.93597
RWA,1989,1830000000,2410000000,1238.465,973.00983
RWA,1990,1780000000,2580000000,1182.8,965.21851
RWA,1991,1740000000,1910000000,1119.631,945.61182
RWA,1992,1840000000,2040000000,1148.918,992.69122
RWA,1993,1690000000,1970000000,1026.858,907.61249
RWA,1994,841000000,754000000,735.4704,663.77258
RWA,1995,1140000000,1290000000,911.78131,839.67651
RWA,1996,1280000000,1380000000,1042.474,978.31073
RWA,1997,1460000000,1850000000,953.64288,909.89563
RWA,1998,1590000000,1990000000,1003.841,968.43237
RWA,1999,1710000000,1930000000,1052.66,1030.203
RWA,2000,1810000000,1810000000,1086.917,1086.917
RWA,2001,1930000000,1700000000,1132.646,1159.614
RWA,2002,2110000000,1730000000,1201.287,1248.826
RWA,2003,2130000000,1680000000,1187.832,1257.376
RWA,2004,2210000000,1850000000,1227.2419,1326.056
SAS,1976,180000000000,130000000000,1098.257,440
SAS,1977,191000000000,151000000000,1139.312,490
SAS,1978,203000000000,172000000000,1175.86,540
SAS,1979,197000000000,192000000000,1107.598,550
SAS,1980,210000000000,232000000000,1152.3621,620
SAS,1981,223000000000,244000000000,1194.853,710
SAS,1982,232000000000,253000000000,1215.91,760
SAS,1983,247000000000,268000000000,1265.52,820
SAS,1984,258000000000,268000000000,1296.741,880
SAS,1985,273000000000,291000000000,1342.13,930
SAS,1986,286000000000,308000000000,1382.922,980
SAS,1987,299000000000,343000000000,1408.337,1030
SAS,1988,324000000000,369000000000,1506.536,1140
SAS,1989,343000000000,373000000000,1564.795,1230
SAS,1990,363000000000,402000000000,1620.687,1320
SAS,1991,369000000000,359000000000,1619.464,1370
SAS,1992,390000000000,340000000000,1677.072,1450
SAS,1993,407000000000,376000000000,1717.576,1520
SAS,1994,434000000000,428000000000,1798.4919,1620
SAS,1995,464000000000,475000000000,1886.34,1740
SAS,1996,495000000000,512000000000,1977.421,1860
SAS,1997,516000000000,539000000000,2022.532,1930
SAS,1998,544000000000,545000000000,2096.2639,2020
SAS,1999,579000000000,580000000000,2187.6089,2140
SAS,2000,603000000000,603000000000,2244.553,2240
SAS,2001,631000000000,622000000000,2308.6311,2360
SAS,2002,656000000000,655000000000,2359.2429,2450
SAS,2003,707000000000,765000000000,2501.7959,2650
SAS,2004,754000000000,879000000000,2630.9519,2840
SAU,1976,124000000000,63800000000,23067.83,9262.9551
SAU,1977,133000000000,74000000000,23372.141,9980.6006
SAU,1978,131000000000,80100000000,21974.98,10043.32
SAU,1979,144000000000,112000000000,22215.369,10996.61
SAU,1980,154000000000,164000000000,22892.5,12360.97
SAU,1981,161000000000,184000000000,22571.52,13332.37
SAU,1982,143000000000,153000000000,18162.699,11381.64
SAU,1983,131000000000,129000000000,15058.02,9809.252
SAU,1984,127000000000,119000000000,13982.07,9450.3672
SAU,1985,122000000000,104000000000,12490.14,8701.1279
SAU,1986,128000000000,87000000000,12245.88,8721.1426
SAU,1987,123000000000,85700000000,11243.4,8228.29
SAU,1988,133000000000,88300000000,11629.92,8803.0986
SAU,1989,133000000000,95300000000,11217.09,8812.793
SAU,1990,144000000000,117000000000,11953.19,9754.3428
SAU,1991,157000000000,131000000000,12845,10848.55
SAU,1992,165000000000,136000000000,13162.25,11372.48
SAU,1993,165000000000,132000000000,12953.95,11449.65
SAU,1994,166000000000,134000000000,12937.42,11676.21
SAU,1995,166000000000,143000000000,12520.77,11530.61
SAU,1996,172000000000,158000000000,12662.09,11882.75
SAU,1997,176000000000,165000000000,12637.98,12058.22
SAU,1998,181000000000,146000000000,12638.11,12192.32
SAU,1999,180000000000,161000000000,12234.88,11973.86
SAU,2000,188000000000,188000000000,12699.74,12699.74
SAU,2001,190000000000,183000000000,12499.28,12796.88
SAU,2002,190000000000,189000000000,12151.38,12632.26
SAU,2003,204000000000,213000000000,12772.28,13520.06
SAU,2004,215000000000,251000000000,12976.98,14021.85
SDN,1976,5680000000,5980000000,1283.7841,515.5072
SDN,1977,6040000000,7460000000,1323.046,564.9801
SDN,1978,5680000000,8070000000,1208.132,552.15802
SDN,1979,5390000000,8400000000,1116.199,552.51892
SDN,1980,5480000000,7620000000,1104.527,596.3974
SDN,1981,5880000000,9540000000,1161.967,686.34161
SDN,1982,6230000000,9250000000,1201.725,753.06049
SDN,1983,6360000000,8470000000,1208.703,787.38599
SDN,1984,6040000000,10000000000,1117.611,755.38458
SDN,1985,5660000000,12500000000,1011.052,704.3385
SDN,1986,5970000000,16000000000,1032.764,735.50317
SDN,1987,6820000000,20600000000,1147.563,839.82458
SDN,1988,6800000000,15000000000,1140.512,863.29437
SDN,1989,7410000000,15800000000,1221.621,959.776
SDN,1990,7000000000,13200000000,1148.545,937.26501
SDN,1991,7530000000,11400000000,1226.936,1036.238
SDN,1992,8020000000,6400000000,1369.751,1183.496
SDN,1993,8390000000,7900000000,1364.103,1205.694
SDN,1994,8470000000,8170000000,1343.8409,1212.8361
SDN,1995,8980000000,7190000000,1410.714,1299.153
SDN,1996,9510000000,8430000000,1432.929,1344.733
SDN,1997,10100000000,10600000000,1471.431,1403.931
SDN,1998,10800000000,11600000000,1523.931,1470.177
SDN,1999,11500000000,10800000000,1624.895,1590.23
SDN,2000,12200000000,12200000000,1766.765,1766.765
SDN,2001,12900000000,13600000000,1736.007,1777.3409
SDN,2002,13700000000,15400000000,1747.709,1816.871
SDN,2003,14500000000,17800000000,1815.728,1922.0341
SDN,2004,15400000000,19600000000,1868.906,2019.385
SEN,1976,2390000000,1930000000,1577.0389,633.26489
SEN,1977,2330000000,1980000000,1485.453,634.33258
SEN,1978,2230000000,2210000000,1396.8521,638.40961
SEN,1979,2390000000,2750000000,1444.641,715.09772
SEN,1980,2310000000,2990000000,1364.34,736.6853
SEN,1981,2280000000,2480000000,1325.377,782.86328
SEN,1982,2630000000,2580000000,1487.2841,932.00568
SEN,1983,2690000000,2480000000,1472.5129,959.23981
SEN,1984,2580000000,2340000000,1392.8199,941.39563
SEN,1985,2680000000,2580000000,1398.2061,974.04541
SEN,1986,2800000000,3760000000,1412.998,1006.294
SEN,1987,2910000000,4600000000,1427.92,1044.999
SEN,1988,3060000000,4980000000,1460.187,1105.2679
SEN,1989,3020000000,4630000000,1400.973,1100.6851
SEN,1990,3140000000,5700000000,1401.691,1143.843
SEN,1991,3120000000,5500000000,1369.528,1156.668
SEN,1992,3190000000,6030000000,1348.0909,1164.781
SEN,1993,3120000000,5430000000,1301.608,1150.4561
SEN,1994,3210000000,3640000000,1308.175,1180.647
SEN,1995,3380000000,4480000000,1332.972,1227.559
SEN,1996,3550000000,4640000000,1337.311,1255
SEN,1997,3730000000,4370000000,1366.02,1303.355
SEN,1998,3950000000,4650000000,1397.181,1347.897
SEN,1999,4140000000,4750000000,1438.04,1407.361
SEN,2000,4370000000,4370000000,1481.441,1481.441
SEN,2001,4620000000,4610000000,1523.245,1559.5129
SEN,2002,4670000000,5040000000,1531.222,1591.818
SEN,2003,4970000000,6490000000,1556.798,1647.9449
SEN,2004,5270000000,7670000000,1614.837,1744.86
SGP,1976,15400000000,5930000000,7008.1812,2814.156
SGP,1977,16500000000,6580000000,7495.9312,3200.9861
SGP,1978,18000000000,7840000000,7958.771,3637.4331
SGP,1979,19600000000,9440000000,8610.5264,4262.2119
SGP,1980,21600000000,11700000000,9687.6953,5230.9399
SGP,1981,23700000000,13900000000,10162.94,6002.9639
SGP,1982,25300000000,15300000000,10288.74,6447.4321
SGP,1983,27500000000,17400000000,10766.21,7013.436
SGP,1984,29800000000,18800000000,11191.12,7563.9912
SGP,1985,29400000000,17700000000,10825.78,7541.665
SGP,1986,30000000000,18000000000,11145.92,7937.7822
SGP,1987,32900000000,20500000000,12319.52,9015.8311
SGP,1988,36600000000,25300000000,13192.69,9986.0166
SGP,1989,40300000000,30100000000,13929.28,10943.65
SGP,1990,43900000000,36900000000,14594.95,11910.15
SGP,1991,46900000000,43200000000,15284.55,12908.94
SGP,1992,50000000000,49900000000,15615.34,13492
SGP,1993,56100000000,58400000000,17562.221,15522.77
SGP,1994,62500000000,70600000000,18610.83,16796.539
SGP,1995,67500000000,83900000000,19444.51,17906.811
SGP,1996,73000000000,92200000000,20538.16,19274.051
SGP,1997,79300000000,95400000000,20909.971,19950.75
SGP,1998,78600000000,81900000000,20227.77,19514.27
SGP,1999,83600000000,81400000000,21264.471,20810.82
SGP,2000,91500000000,91500000000,23609.84,23609.84
SGP,2001,89600000000,84900000000,22315.01,22846.32
SGP,2002,92200000000,88300000000,23577.93,24510.98
SGP,2003,94500000000,92400000000,23517.41,24894.289
SGP,2004,103000000000,107000000000,25240.26,27272.529
SLB,1976,93537800,56825124,1315.738,528.33838
SLB,1977,107000000,64094036,1446.666,617.76929
SLB,1978,117000000,76685360,1601.715,732.039
SLB,1979,146000000,104000000,1840.182,910.89032
SLB,1980,137000000,116000000,1681.6121,907.99823
SLB,1981,155000000,129000000,1844.609,1089.559
SLB,1982,160000000,130000000,1720.811,1078.345
SLB,1983,182000000,124000000,1945.413,1267.302
SLB,1984,184000000,174000000,1899.421,1283.803
SLB,1985,186000000,160000000,1861.8521,1297.0389
SLB,1986,222000000,145000000,2202.4529,1568.52
SLB,1987,228000000,164000000,2073.0911,1517.156
SLB,1988,236000000,214000000,2077.4839,1572.522
SLB,1989,255000000,229000000,2167.2581,1702.722
SLB,1990,260000000,211000000,2171.468,1772.016
SLB,1991,269000000,235000000,2183.3059,1843.964
SLB,1992,294000000,264000000,2319.4299,2004.04
SLB,1993,300000000,260000000,2301.925,2034.61
SLB,1994,316000000,296000000,2357.374,2127.564
SLB,1995,338000000,327000000,2459.061,2264.595
SLB,1996,350000000,356000000,2554.8721,2397.6221
SLB,1997,345000000,391000000,2379.7581,2270.5891
SLB,1998,351000000,324000000,2365.8831,2282.4299
SLB,1999,349000000,332000000,2281.2229,2232.5559
SLB,2000,299000000,299000000,1875.229,1875.229
SLB,2001,272000000,274000000,1654.816,1694.2159
SLB,2002,268000000,238000000,1622.449,1686.655
SLB,2003,282000000,236000000,1650.636,1747.277
SLB,2004,292000000,242000000,1641.36,1773.5179
SLE,1976,833000000,595000000,1019.067,409.20929
SLE,1977,833000000,692000000,1009.607,431.13239
SLE,1978,853000000,961000000,1018.245,465.37329
SLE,1979,892000000,1110000000,1030.163,509.93079
SLE,1980,935000000,1100000000,1059.7629,572.22662
SLE,1981,962000000,1120000000,1066.546,629.97919
SLE,1982,1010000000,1300000000,1087.6479,681.57379
SLE,1983,987000000,995000000,1058.022,689.22803
SLE,1984,1030000000,1090000000,1073.984,725.89728
SLE,1985,972000000,857000000,1002.122,698.11761
SLE,1986,984000000,490000000,1044.369,743.76813
SLE,1987,1060000000,701000000,1057.09,773.6134
SLE,1988,981000000,1060000000,968.0235,732.73163
SLE,1989,988000000,933000000,951.30981,747.40369
SLE,1990,1020000000,650000000,1020.816,833.03247
SLE,1991,1050000000,780000000,987.58868,834.09192
SLE,1992,847000000,681000000,867.70062,749.71283
SLE,1993,858000000,769000000,799.29828,706.47827
SLE,1994,841000000,912000000,779.61682,703.61542
SLE,1995,774000000,871000000,629.72858,579.92877
SLE,1996,813000000,942000000,650.3299,610.30249
SLE,1997,670000000,850000000,516.42859,492.73801
SLE,1998,664000000,672000000,518.05408,499.7807
SLE,1999,611000000,664000000,458.64951,448.8649
SLE,2000,634000000,634000000,463.62341,463.62341
SLE,2001,749000000,806000000,537.59998,550.40009
SLE,2002,954000000,936000000,671.39917,697.96881
SLE,2003,1040000000,990000000,716.45911,758.40601
SLE,2004,1120000000,1080000000,754.07819,814.79437
SLV,1976,9150000000,2330000000,4737.4512,1902.338
SLV,1977,9780000000,2940000000,4950.4961,2114.01
SLV,1978,10300000000,3130000000,5133.2271,2346.062
SLV,1979,9870000000,3460000000,4798.457,2375.2371
SLV,1980,8700000000,3570000000,4219.4829,2278.3401
SLV,1981,7790000000,3440000000,3756.866,2219.0759
SLV,1982,7300000000,3400000000,3514.301,2202.2339
SLV,1983,7420000000,3510000000,3556.1809,2316.605
SLV,1984,7510000000,3660000000,3578.981,2419.0049
SLV,1985,7560000000,3800000000,3550.1311,2473.1621
SLV,1986,7580000000,3770000000,3501.8989,2493.946
SLV,1987,7770000000,3960000000,3526.2029,2580.592
SLV,1988,7910000000,4190000000,3577.699,2708.0879
SLV,1989,7990000000,4370000000,3552.033,2790.6819
SLV,1990,8370000000,4810000000,3617.946,2952.408
SLV,1991,8670000000,5310000000,3687.688,3114.5259
SLV,1992,9330000000,5960000000,3850.658,3327.0549
SLV,1993,10000000000,6960000000,4031.9299,3563.7151
SLV,1994,10600000000,8090000000,4209.1138,3798.7859
SLV,1995,11300000000,9500000000,4371.2769,4025.5901
SLV,1996,11500000000,10300000000,4326.0049,4059.7419
SLV,1997,12000000000,11100000000,4468.646,4263.6509
SLV,1998,12400000000,12000000000,4547.5649,4387.1572
SLV,1999,12900000000,12500000000,4669.6919,4570.0708
SLV,2000,13100000000,13100000000,4682.8198,4682.8198
SLV,2001,13400000000,13800000000,4687.0352,4798.6318
SLV,2002,13700000000,14300000000,4727.1382,4914.207
SLV,2003,13900000000,14900000000,4750.1318,5028.2412
SLV,2004,14100000000,15800000000,4781.3501,5166.3311
SMR,1976,,,,
SMR,1977,,,,
SMR,1978,,,,
SMR,1979,,,,
SMR,1980,,,,
SMR,1981,,,,
SMR,1982,,,,
SMR,1983,,,,
SMR,1984,,,,
SMR,1985,,,,
SMR,1986,,,,
SMR,1987,,,,
SMR,1988,,,,
SMR,1989,,,,
SMR,1990,,,,
SMR,1991,,,,
SMR,1992,,,,
SMR,1993,,,,
SMR,1994,,,,
SMR,1995,,,,
SMR,1996,,,,
SMR,1997,,,,
SMR,1998,,,,
SMR,1999,757000000,853000000,,
SMR,2000,774000000,774000000,,
SMR,2001,795000000,831000000,,
SMR,2002,814000000,880000000,,
SMR,2003,,,,
SMR,2004,,,,
SOM,1976,,807000000,,
SOM,1977,,499000000,,
SOM,1978,,565000000,,
SOM,1979,,590000000,,
SOM,1980,,604000000,,
SOM,1981,,699000000,,
SOM,1982,,774000000,,
SOM,1983,,734000000,,
SOM,1984,,788000000,,
SOM,1985,,876000000,,
SOM,1986,,930000000,,
SOM,1987,,1010000000,,
SOM,1988,,1040000000,,
SOM,1989,,1090000000,,
SOM,1990,,917000000,,
SOM,1991,,,,
SOM,1992,,,,
SOM,1993,,,,
SOM,1994,,,,
SOM,1995,,,,
SOM,1996,,,,
SOM,1997,,,,
SOM,1998,,,,
SOM,1999,,,,
SOM,2000,,,,
SOM,2001,,,,
SOM,2002,,,,
SOM,2003,,,,
SOM,2004,,,,
SSA,1976,198000000000,146000000000,1932.705,780
SSA,1977,201000000000,160000000000,1914.96,820
SSA,1978,204000000000,179000000000,1875.7531,860
SSA,1979,212000000000,214000000000,1881.998,930
SSA,1980,221000000000,270000000000,1921.543,1040
SSA,1981,225000000000,270000000000,1907.969,1130
SSA,1982,226000000000,252000000000,1860.009,1170
SSA,1983,225000000000,235000000000,1797.2321,1170
SSA,1984,230000000000,224000000000,1790.717,1210
SSA,1985,233000000000,208000000000,1770.1379,1230
SSA,1986,238000000000,230000000000,1763.559,1260
SSA,1987,243000000000,273000000000,1760.526,1290
SSA,1988,254000000000,287000000000,1775.484,1340
SSA,1989,262000000000,299000000000,1787.124,1400
SSA,1990,265000000000,298000000000,1758.738,1440
SSA,1991,267000000000,307000000000,1705.85,1440
SSA,1992,264000000000,308000000000,1639.959,1420
SSA,1993,265000000000,290000000000,1615.921,1430
SSA,1994,270000000000,281000000000,1622.701,1460
SSA,1995,280000000000,317000000000,1620.473,1490
SSA,1996,294000000000,333000000000,1644.837,1540
SSA,1997,305000000000,345000000000,1650.562,1570
SSA,1998,312000000000,325000000000,1651.489,1590
SSA,1999,321000000000,323000000000,1659.308,1620
SSA,2000,331000000000,331000000000,1688.783,1690
SSA,2001,342000000000,329000000000,1704.903,1750
SSA,2002,354000000000,341000000000,1726.996,1800
SSA,2003,369000000000,445000000000,1755.593,1860
SSA,2004,386000000000,544000000000,1811.4561,1960
STP,1976,,29854492,,
STP,1977,,28229962,,
STP,1978,,31578568,,
STP,1979,,37723532,,
STP,1980,,46848844,,
STP,1981,,49654928,,
STP,1982,,52514984,,
STP,1983,,52223920,,
STP,1984,,48353656,,
STP,1985,,51995544,,
STP,1986,35926032,64215188,,
STP,1987,36611832,55412904,,
STP,1988,37207656,48886252,,
STP,1989,37952576,46040808,,
STP,1990,38629636,57558504,,
STP,1991,39483716,56893408,,
STP,1992,39760100,45515624,,
STP,1993,40197460,47618472,,
STP,1994,41081804,49540696,,
STP,1995,41903440,45491220,,
STP,1996,42531992,44890068,,
STP,1997,42955752,43931904,,
STP,1998,44029636,40824036,,
STP,1999,45130380,46932012,,
STP,2000,46484292,46484292,,
STP,2001,48343664,46934552,,
STP,2002,50325756,50229416,,
STP,2003,52590412,59608884,,
STP,2004,54956980,62251132,,
SUR,1976,872000000,566000000,,
SUR,1977,943000000,718000000,,
SUR,1978,1020000000,824000000,,
SUR,1979,940000000,877000000,,
SUR,1980,870000000,891000000,,
SUR,1981,937000000,996000000,,
SUR,1982,881000000,1030000000,,
SUR,1983,846000000,990000000,,
SUR,1984,820000000,968000000,,
SUR,1985,813000000,978000000,,
SUR,1986,793000000,998000000,,
SUR,1987,671000000,1100000000,,
SUR,1988,750000000,1300000000,,
SUR,1989,833000000,551000000,,
SUR,1990,833000000,399000000,,
SUR,1991,857000000,438000000,,
SUR,1992,855000000,405000000,,
SUR,1993,793000000,435000000,,
SUR,1994,819000000,605000000,,
SUR,1995,828000000,694000000,,
SUR,1996,832000000,865000000,,
SUR,1997,886000000,927000000,,
SUR,1998,907000000,945000000,,
SUR,1999,892000000,885000000,,
SUR,2000,892000000,892000000,,
SUR,2001,932000000,764000000,,
SUR,2002,961000000,951000000,,
SUR,2003,1010000000,1020000000,,
SUR,2004,1060000000,1110000000,,
SVK,1976,,,,
SVK,1977,,,,
SVK,1978,,,,
SVK,1979,,,,
SVK,1980,,,,
SVK,1981,,,,
SVK,1982,,,,
SVK,1983,,,,
SVK,1984,17600000000,,10175.33,6877.4258
SVK,1985,18300000000,13500000000,10450.56,7280.2739
SVK,1986,19000000000,16100000000,10799.42,7691.0151
SVK,1987,19500000000,19100000000,11086.82,8113.7041
SVK,1988,19900000000,17900000000,11175.1,8458.834
SVK,1989,20100000000,17800000000,11315.48,8890.0918
SVK,1990,19600000000,15500000000,10968.05,8950.4248
SVK,1991,16700000000,10900000000,9405.79,7943.8882
SVK,1992,15600000000,11800000000,8733.6787,7546.0952
SVK,1993,15000000000,13400000000,8380.8086,7407.5718
SVK,1994,15900000000,15500000000,8906.2998,8038.063
SVK,1995,16900000000,19400000000,9333.2178,8595.1338
SVK,1996,17900000000,20800000000,9903.4893,9293.9355
SVK,1997,18700000000,21200000000,10379.12,9902.9854
SVK,1998,19500000000,22200000000,10813.45,10432.02
SVK,1999,19800000000,20400000000,11052.17,10816.39
SVK,2000,20200000000,20200000000,11315.28,11315.28
SVK,2001,21000000000,20900000000,11739.09,12018.59
SVK,2002,22000000000,24200000000,12329.56,12817.49
SVK,2003,22900000000,32700000000,12658.4,13399.52
SVK,2004,24200000000,41100000000,13437.14,14519.06
SVN,1976,,,,
SVN,1977,,,,
SVN,1978,,,,
SVN,1979,,,,
SVN,1980,,,,
SVN,1981,,,,
SVN,1982,,,,
SVN,1983,,,,
SVN,1984,,,,
SVN,1985,,,,
SVN,1986,,,,
SVN,1987,,,,
SVN,1988,,,,
SVN,1989,,,,
SVN,1990,16000000000,17400000000,,
SVN,1991,14600000000,6290000000,12950.87,10937.97
SVN,1992,13800000000,12500000000,12259.02,10592.07
SVN,1993,14200000000,12700000000,12758.2,11276.63
SVN,1994,14900000000,14400000000,13079.05,11804.03
SVN,1995,15500000000,20000000000,13633.69,12555.52
SVN,1996,16100000000,20200000000,14142.33,13271.88
SVN,1997,16800000000,19500000000,14879.67,14197.08
SVN,1998,17400000000,20900000000,15488.58,14942.25
