ccode,pcode,name,lang1,lang2,com_lang
MAR,DOM,Morocco,Arabic,Spanish,0
MAR,DZA,Morocco,Arabic,Arabic,1
MAR,ECU,Morocco,Arabic,Spanish,0
MAR,EGY,Morocco,Arabic,Arabic,1
MAR,ERI,Morocco,Arabic,,0
MAR,ESH,Morocco,Arabic,Arabic,1
MAR,ESP,Morocco,Arabic,Spanish,0
MAR,EST,Morocco,Arabic,15,0
MAR,ETH,Morocco,Arabic,,0
MAR,FIN,Morocco,Arabic,Swedish,0
MAR,FJI,Morocco,Arabic,English,0
MAR,FLK,Morocco,Arabic,English,0
MAR,FRA,Morocco,Arabic,French,0
MAR,FRO,Morocco,Arabic,English,0
MAR,FSM,Morocco,Arabic,,0
MAR,FXX,Morocco,Arabic,French,0
MAR,GAB,Morocco,Arabic,French,0
MAR,GBR,Morocco,Arabic,English,0
MAR,GEO,Morocco,Arabic,15,0
MAR,GHA,Morocco,Arabic,English,0
MAR,GIB,Morocco,Arabic,English,0
MAR,GIN,Morocco,Arabic,French,0
MAR,GLP,Morocco,Arabic,French,0
MAR,GMB,Morocco,Arabic,English,0
MAR,GNB,Morocco,Arabic,Portuguese,0
MAR,GNQ,Morocco,Arabic,Spanish,0
MAR,GRC,Morocco,Arabic,Greek,0
MAR,GRD,Morocco,Arabic,Spanish,0
MAR,GRL,Morocco,Arabic,,0
MAR,GTM,Morocco,Arabic,Spanish,0
MAR,GUF,Morocco,Arabic,French,0
MAR,GUM,Morocco,Arabic,English,0
MAR,GUY,Morocco,Arabic,English,0
MAR,HKG,Morocco,Arabic,English,0
MAR,HMD,Morocco,Arabic,English,0
MAR,HND,Morocco,Arabic,Spanish,0
MAR,HRV,Morocco,Arabic,,0
MAR,HTI,Morocco,Arabic,French,0
MAR,HUN,Morocco,Arabic,,0
MAR,IDN,Morocco,Arabic,,0
MAR,IND,Morocco,Arabic,English,0
MAR,IOT,Morocco,Arabic,English,0
MAR,IRL,Morocco,Arabic,English,0
MAR,IRN,Morocco,Arabic,Persian,0
MAR,IRQ,Morocco,Arabic,Arabic,1
MAR,ISL,Morocco,Arabic,,0
MAR,ISR,Morocco,Arabic,,0
MAR,ITA,Morocco,Arabic,,0
MAR,JAM,Morocco,Arabic,English,0
MAR,JOR,Morocco,Arabic,Arabic,1
MAR,JPN,Morocco,Arabic,,0
MAR,KAZ,Morocco,Arabic,15,0
MAR,KEN,Morocco,Arabic,English,0
MAR,KGZ,Morocco,Arabic,15,0
MAR,KHM,Morocco,Arabic,,0
MAR,KIR,Morocco,Arabic,English,0
MAR,KNA,Morocco,Arabic,English,0
MAR,KOR,Morocco,Arabic,Korean,0
MAR,KWT,Morocco,Arabic,Arabic,1
MAR,LAO,Morocco,Arabic,,0
MAR,LBN,Morocco,Arabic,Arabic,1
MAR,LBR,Morocco,Arabic,English,0
MAR,LBY,Morocco,Arabic,Arabic,1
MAR,LCA,Morocco,Arabic,Spanish,0
MAR,LIE,Morocco,Arabic,German,0
MAR,LKA,Morocco,Arabic,,0
MAR,LSO,Morocco,Arabic,,0
MAR,LTU,Morocco,Arabic,15,0
MAR,LUX,Morocco,Arabic,French,0
MAR,LVA,Morocco,Arabic,15,0
MAR,MAC,Morocco,Arabic,Portuguese,0
MAR,MAR,Morocco,Arabic,Arabic,1
MAR,MCO,Morocco,Arabic,French,0
MAR,MDA,Morocco,Arabic,15,0
MAR,MDG,Morocco,Arabic,French,0
MAR,MDV,Morocco,Arabic,English,0
MAR,MEX,Morocco,Arabic,Spanish,0
MAR,MHL,Morocco,Arabic,English,0
MAR,MKD,Morocco,Arabic,,0
MAR,MLI,Morocco,Arabic,French,0
MAR,MLT,Morocco,Arabic,English,0
MAR,MMR,Morocco,Arabic,Burmese,0
MAR,MNG,Morocco,Arabic,,0
MAR,MNP,Morocco,Arabic,English,0
MAR,MOZ,Morocco,Arabic,Portuguese,0
MAR,MRT,Morocco,Arabic,Arabic,1
MAR,MSR,Morocco,Arabic,French,0
MAR,MTQ,Morocco,Arabic,French,0
MAR,MUS,Morocco,Arabic,English,0
MAR,MWI,Morocco,Arabic,English,0
MAR,MYS,Morocco,Arabic,Malay,0
MAR,MYT,Morocco,Arabic,French,0
MAR,NAM,Morocco,Arabic,,0
MAR,NCL,Morocco,Arabic,French,0
MAR,NER,Morocco,Arabic,French,0
MAR,NFK,Morocco,Arabic,English,0
MAR,NGA,Morocco,Arabic,English,0
MAR,NIC,Morocco,Arabic,Spanish,0
MAR,NIU,Morocco,Arabic,,0
MAR,NLD,Morocco,Arabic,Dutch,0
MAR,NOR,Morocco,Arabic,,0
MAR,NPL,Morocco,Arabic,,0
MAR,NRU,Morocco,Arabic,,0
MAR,NTZ,Morocco,Arabic,,0
MAR,NZL,Morocco,Arabic,English,0
MAR,OMN,Morocco,Arabic,Arabic,1
MAR,PAK,Morocco,Arabic,,0
MAR,PAN,Morocco,Arabic,Spanish,0
MAR,PCN,Morocco,Arabic,,0
MAR,PER,Morocco,Arabic,Spanish,0
MAR,PHL,Morocco,Arabic,English,0
MAR,PLW,Morocco,Arabic,English,0
MAR,PNG,Morocco,Arabic,,0
MAR,POL,Morocco,Arabic,,0
MAR,PRI,Morocco,Arabic,English,0
MAR,PRK,Morocco,Arabic,Korean,0
MAR,PRT,Morocco,Arabic,Portuguese,0
MAR,PRY,Morocco,Arabic,Spanish,0
MAR,PYF,Morocco,Arabic,French,0
MAR,QAT,Morocco,Arabic,Arabic,1
MAR,REU,Morocco,Arabic,French,0
MAR,ROM,Morocco,Arabic,,0
MAR,RUS,Morocco,Arabic,15,0
MAR,RWA,Morocco,Arabic,French,0
MAR,SAU,Morocco,Arabic,Arabic,1
MAR,SDN,Morocco,Arabic,Arabic,1
MAR,SEN,Morocco,Arabic,French,0
MAR,SGP,Morocco,Arabic,Malay,0
MAR,SGS,Morocco,Arabic,English,0
MAR,SHN,Morocco,Arabic,English,0
MAR,SJM,Morocco,Arabic,English,0
MAR,SLB,Morocco,Arabic,English,0
MAR,SLE,Morocco,Arabic,English,0
MAR,SLV,Morocco,Arabic,Spanish,0
MAR,SMR,Morocco,Arabic,,0
MAR,SOM,Morocco,Arabic,,0
MAR,SPM,Morocco,Arabic,Spanish,0
MAR,STP,Morocco,Arabic,Portuguese,0
MAR,SUN,Morocco,Arabic,15,0
MAR,SUR,Morocco,Arabic,Dutch,0
MAR,SVK,Morocco,Arabic,,0
MAR,SVN,Morocco,Arabic,,0
MAR,SWE,Morocco,Arabic,Swedish,0
MAR,SWZ,Morocco,Arabic,English,0
MAR,SYC,Morocco,Arabic,English,0
MAR,SYR,Morocco,Arabic,Arabic,1
MAR,TCA,Morocco,Arabic,,0
MAR,TCD,Morocco,Arabic,French,0
MAR,TGO,Morocco,Arabic,French,0
MAR,THA,Morocco,Arabic,,0
MAR,TJK,Morocco,Arabic,15,0
MAR,TKL,Morocco,Arabic,,0
MAR,TKM,Morocco,Arabic,15,0
MAR,TMP,Morocco,Arabic,,0
MAR,TON,Morocco,Arabic,,0
MAR,TTO,Morocco,Arabic,English,0
MAR,TUN,Morocco,Arabic,Arabic,1
MAR,TUR,Morocco,Arabic,,0
MAR,TUV,Morocco,Arabic,,0
MAR,TWN,Morocco,Arabic,Chinese,0
MAR,TZA,Morocco,Arabic,,0
MAR,UGA,Morocco,Arabic,English,0
MAR,UKR,Morocco,Arabic,15,0
MAR,UMI,Morocco,Arabic,English,0
MAR,URY,Morocco,Arabic,Spanish,0
MAR,USA,Morocco,Arabic,English,0
MAR,UZB,Morocco,Arabic,15,0
MAR,VAT,Morocco,Arabic,,0
MAR,VCT,Morocco,Arabic,English,0
MAR,VEN,Morocco,Arabic,Spanish,0
MAR,VGB,Morocco,Arabic,English,0
MAR,VIR,Morocco,Arabic,English,0
MAR,VNM,Morocco,Arabic,,0
MAR,VUT,Morocco,Arabic,,0
MAR,WLF,Morocco,Arabic,,0
MAR,WSM,Morocco,Arabic,,0
MAR,YEM,Morocco,Arabic,Arabic,1
MAR,YMD,Morocco,Arabic,,0
MAR,YUG,Morocco,Arabic,,0
MAR,ZAF,Morocco,Arabic,English,0
MAR,ZAR,Morocco,Arabic,French,0
MAR,ZMB,Morocco,Arabic,English,0
MAR,ZWE,Morocco,Arabic,English,0
MCO,ABW,Monaco,French,,0
MCO,AFG,Monaco,French,Persian,0
MCO,AGO,Monaco,French,Portuguese,0
MCO,AIA,Monaco,French,Spanish,0
MCO,ALB,Monaco,French,,0
MCO,AND,Monaco,French,Spanish,0
MCO,ANT,Monaco,French,,0
MCO,ARE,Monaco,French,Arabic,0
MCO,ARG,Monaco,French,Spanish,0
MCO,ARM,Monaco,French,15,0
MCO,ASM,Monaco,French,English,0
MCO,ATA,Monaco,French,,0
MCO,ATF,Monaco,French,French,1
MCO,ATG,Monaco,French,Spanish,0
MCO,AUS,Monaco,French,English,0
MCO,AUT,Monaco,French,German,0
MCO,AZE,Monaco,French,15,0
MCO,BDI,Monaco,French,French,1
MCO,BEL,Monaco,French,French,1
MCO,BEN,Monaco,French,French,1
MCO,BFA,Monaco,French,French,1
MCO,BGD,Monaco,French,,0
MCO,BGR,Monaco,French,,0
MCO,BHR,Monaco,French,Arabic,0
MCO,BHS,Monaco,French,English,0
MCO,BIH,Monaco,French,,0
MCO,BLR,Monaco,French,15,0
MCO,BLZ,Monaco,French,English,0
MCO,BMU,Monaco,French,English,0
MCO,BOL,Monaco,French,Spanish,0
MCO,BRA,Monaco,French,Portuguese,0
MCO,BRB,Monaco,French,English,0
MCO,BRN,Monaco,French,Malay,0
MCO,BTN,Monaco,French,Burmese,0
MCO,BUR,Monaco,French,,0
MCO,BVT,Monaco,French,,0
MCO,BWA,Monaco,French,,0
MCO,BYS,Monaco,French,15,0
MCO,CAF,Monaco,French,French,1
MCO,CAN,Monaco,French,English,0
MCO,CCK,Monaco,French,English,0
MCO,CHE,Monaco,French,German,0
MCO,CHL,Monaco,French,Spanish,0
MCO,CHN,Monaco,French,Chinese,0
MCO,CIV,Monaco,French,French,1
MCO,CMR,Monaco,French,French,1
MCO,COG,Monaco,French,French,1
MCO,COK,Monaco,French,English,0
MCO,COL,Monaco,French,Spanish,0
MCO,COM,Monaco,French,Arabic,0
MCO,CPV,Monaco,French,Portuguese,0
MCO,CRI,Monaco,French,Spanish,0
MCO,CSK,Monaco,French,,0
MCO,CUB,Monaco,French,Spanish,0
MCO,CXR,Monaco,French,English,0
MCO,CYM,Monaco,French,English,0
MCO,CYP,Monaco,French,Greek,0
MCO,CZE,Monaco,French,,0
MCO,DDR,Monaco,French,German,0
MCO,DEU,Monaco,French,German,0
MCO,DJI,Monaco,French,French,1
MCO,DMA,Monaco,French,Spanish,0
MCO,DNK,Monaco,French,,0
MCO,DOM,Monaco,French,Spanish,0
MCO,DZA,Monaco,French,Arabic,0
MCO,ECU,Monaco,French,Spanish,0
MCO,EGY,Monaco,French,Arabic,0
MCO,ERI,Monaco,French,,0
MCO,ESH,Monaco,French,Arabic,0
MCO,ESP,Monaco,French,Spanish,0
MCO,EST,Monaco,French,15,0
MCO,ETH,Monaco,French,,0
MCO,FIN,Monaco,French,Swedish,0
MCO,FJI,Monaco,French,English,0
MCO,FLK,Monaco,French,English,0
MCO,FRA,Monaco,French,French,1
MCO,FRO,Monaco,French,English,0
MCO,FSM,Monaco,French,,0
MCO,FXX,Monaco,French,French,1
MCO,GAB,Monaco,French,French,1
MCO,GBR,Monaco,French,English,0
MCO,GEO,Monaco,French,15,0
MCO,GHA,Monaco,French,English,0
MCO,GIB,Monaco,French,English,0
MCO,GIN,Monaco,French,French,1
MCO,GLP,Monaco,French,French,1
MCO,GMB,Monaco,French,English,0
MCO,GNB,Monaco,French,Portuguese,0
MCO,GNQ,Monaco,French,Spanish,0
MCO,GRC,Monaco,French,Greek,0
MCO,GRD,Monaco,French,Spanish,0
MCO,GRL,Monaco,French,,0
MCO,GTM,Monaco,French,Spanish,0
MCO,GUF,Monaco,French,French,1
MCO,GUM,Monaco,French,English,0
MCO,GUY,Monaco,French,English,0
MCO,HKG,Monaco,French,English,0
MCO,HMD,Monaco,French,English,0
MCO,HND,Monaco,French,Spanish,0
MCO,HRV,Monaco,French,,0
MCO,HTI,Monaco,French,French,1
MCO,HUN,Monaco,French,,0
MCO,IDN,Monaco,French,,0
MCO,IND,Monaco,French,English,0
MCO,IOT,Monaco,French,English,0
MCO,IRL,Monaco,French,English,0
MCO,IRN,Monaco,French,Persian,0
MCO,IRQ,Monaco,French,Arabic,0
MCO,ISL,Monaco,French,,0
MCO,ISR,Monaco,French,,0
MCO,ITA,Monaco,French,,0
MCO,JAM,Monaco,French,English,0
MCO,JOR,Monaco,French,Arabic,0
MCO,JPN,Monaco,French,,0
MCO,KAZ,Monaco,French,15,0
MCO,KEN,Monaco,French,English,0
MCO,KGZ,Monaco,French,15,0
MCO,KHM,Monaco,French,,0
MCO,KIR,Monaco,French,English,0
MCO,KNA,Monaco,French,English,0
MCO,KOR,Monaco,French,Korean,0
MCO,KWT,Monaco,French,Arabic,0
MCO,LAO,Monaco,French,,0
MCO,LBN,Monaco,French,Arabic,0
MCO,LBR,Monaco,French,English,0
MCO,LBY,Monaco,French,Arabic,0
MCO,LCA,Monaco,French,Spanish,0
MCO,LIE,Monaco,French,German,0
MCO,LKA,Monaco,French,,0
MCO,LSO,Monaco,French,,0
MCO,LTU,Monaco,French,15,0
MCO,LUX,Monaco,French,French,1
MCO,LVA,Monaco,French,15,0
MCO,MAC,Monaco,French,Portuguese,0
MCO,MAR,Monaco,French,Arabic,0
MCO,MCO,Monaco,French,French,1
MCO,MDA,Monaco,French,15,0
MCO,MDG,Monaco,French,French,1
MCO,MDV,Monaco,French,English,0
MCO,MEX,Monaco,French,Spanish,0
MCO,MHL,Monaco,French,English,0
MCO,MKD,Monaco,French,,0
MCO,MLI,Monaco,French,French,1
MCO,MLT,Monaco,French,English,0
MCO,MMR,Monaco,French,Burmese,0
MCO,MNG,Monaco,French,,0
MCO,MNP,Monaco,French,English,0
MCO,MOZ,Monaco,French,Portuguese,0
MCO,MRT,Monaco,French,Arabic,0
MCO,MSR,Monaco,French,French,1
MCO,MTQ,Monaco,French,French,1
MCO,MUS,Monaco,French,English,0
MCO,MWI,Monaco,French,English,0
MCO,MYS,Monaco,French,Malay,0
MCO,MYT,Monaco,French,French,1
MCO,NAM,Monaco,French,,0
MCO,NCL,Monaco,French,French,1
MCO,NER,Monaco,French,French,1
MCO,NFK,Monaco,French,English,0
MCO,NGA,Monaco,French,English,0
MCO,NIC,Monaco,French,Spanish,0
MCO,NIU,Monaco,French,,0
MCO,NLD,Monaco,French,Dutch,0
MCO,NOR,Monaco,French,,0
MCO,NPL,Monaco,French,,0
MCO,NRU,Monaco,French,,0
MCO,NTZ,Monaco,French,,0
MCO,NZL,Monaco,French,English,0
MCO,OMN,Monaco,French,Arabic,0
MCO,PAK,Monaco,French,,0
MCO,PAN,Monaco,French,Spanish,0
MCO,PCN,Monaco,French,,0
MCO,PER,Monaco,French,Spanish,0
MCO,PHL,Monaco,French,English,0
MCO,PLW,Monaco,French,English,0
MCO,PNG,Monaco,French,,0
MCO,POL,Monaco,French,,0
MCO,PRI,Monaco,French,English,0
MCO,PRK,Monaco,French,Korean,0
MCO,PRT,Monaco,French,Portuguese,0
MCO,PRY,Monaco,French,Spanish,0
MCO,PYF,Monaco,French,French,1
MCO,QAT,Monaco,French,Arabic,0
MCO,REU,Monaco,French,French,1
MCO,ROM,Monaco,French,,0
MCO,RUS,Monaco,French,15,0
MCO,RWA,Monaco,French,French,1
MCO,SAU,Monaco,French,Arabic,0
MCO,SDN,Monaco,French,Arabic,0
MCO,SEN,Monaco,French,French,1
MCO,SGP,Monaco,French,Malay,0
MCO,SGS,Monaco,French,English,0
MCO,SHN,Monaco,French,English,0
MCO,SJM,Monaco,French,English,0
MCO,SLB,Monaco,French,English,0
MCO,SLE,Monaco,French,English,0
MCO,SLV,Monaco,French,Spanish,0
MCO,SMR,Monaco,French,,0
MCO,SOM,Monaco,French,,0
MCO,SPM,Monaco,French,Spanish,0
MCO,STP,Monaco,French,Portuguese,0
MCO,SUN,Monaco,French,15,0
MCO,SUR,Monaco,French,Dutch,0
MCO,SVK,Monaco,French,,0
MCO,SVN,Monaco,French,,0
MCO,SWE,Monaco,French,Swedish,0
MCO,SWZ,Monaco,French,English,0
MCO,SYC,Monaco,French,English,0
MCO,SYR,Monaco,French,Arabic,0
MCO,TCA,Monaco,French,,0
MCO,TCD,Monaco,French,French,1
MCO,TGO,Monaco,French,French,1
MCO,THA,Monaco,French,,0
MCO,TJK,Monaco,French,15,0
MCO,TKL,Monaco,French,,0
MCO,TKM,Monaco,French,15,0
MCO,TMP,Monaco,French,,0
MCO,TON,Monaco,French,,0
MCO,TTO,Monaco,French,English,0
MCO,TUN,Monaco,French,Arabic,0
MCO,TUR,Monaco,French,,0
MCO,TUV,Monaco,French,,0
MCO,TWN,Monaco,French,Chinese,0
MCO,TZA,Monaco,French,,0
MCO,UGA,Monaco,French,English,0
MCO,UKR,Monaco,French,15,0
MCO,UMI,Monaco,French,English,0
MCO,URY,Monaco,French,Spanish,0
MCO,USA,Monaco,French,English,0
MCO,UZB,Monaco,French,15,0
MCO,VAT,Monaco,French,,0
MCO,VCT,Monaco,French,English,0
MCO,VEN,Monaco,French,Spanish,0
MCO,VGB,Monaco,French,English,0
MCO,VIR,Monaco,French,English,0
MCO,VNM,Monaco,French,,0
MCO,VUT,Monaco,French,,0
MCO,WLF,Monaco,French,,0
MCO,WSM,Monaco,French,,0
MCO,YEM,Monaco,French,Arabic,0
MCO,YMD,Monaco,French,,0
MCO,YUG,Monaco,French,,0
MCO,ZAF,Monaco,French,English,0
MCO,ZAR,Monaco,French,French,1
MCO,ZMB,Monaco,French,English,0
MCO,ZWE,Monaco,French,English,0
MDA,ABW,"Moldova, Republic Of",15,,0
MDA,AFG,"Moldova, Republic Of",15,Persian,0
MDA,AGO,"Moldova, Republic Of",15,Portuguese,0
MDA,AIA,"Moldova, Republic Of",15,Spanish,0
MDA,ALB,"Moldova, Republic Of",15,,0
MDA,AND,"Moldova, Republic Of",15,Spanish,0
MDA,ANT,"Moldova, Republic Of",15,,0
MDA,ARE,"Moldova, Republic Of",15,Arabic,0
MDA,ARG,"Moldova, Republic Of",15,Spanish,0
MDA,ARM,"Moldova, Republic Of",15,15,1
MDA,ASM,"Moldova, Republic Of",15,English,0
MDA,ATA,"Moldova, Republic Of",15,,0
MDA,ATF,"Moldova, Republic Of",15,French,0
MDA,ATG,"Moldova, Republic Of",15,Spanish,0
MDA,AUS,"Moldova, Republic Of",15,English,0
MDA,AUT,"Moldova, Republic Of",15,German,0
MDA,AZE,"Moldova, Republic Of",15,15,1
MDA,BDI,"Moldova, Republic Of",15,French,0
MDA,BEL,"Moldova, Republic Of",15,French,0
MDA,BEN,"Moldova, Republic Of",15,French,0
MDA,BFA,"Moldova, Republic Of",15,French,0
MDA,BGD,"Moldova, Republic Of",15,,0
MDA,BGR,"Moldova, Republic Of",15,,0
MDA,BHR,"Moldova, Republic Of",15,Arabic,0
MDA,BHS,"Moldova, Republic Of",15,English,0
MDA,BIH,"Moldova, Republic Of",15,,0
MDA,BLR,"Moldova, Republic Of",15,15,1
MDA,BLZ,"Moldova, Republic Of",15,English,0
MDA,BMU,"Moldova, Republic Of",15,English,0
MDA,BOL,"Moldova, Republic Of",15,Spanish,0
MDA,BRA,"Moldova, Republic Of",15,Portuguese,0
MDA,BRB,"Moldova, Republic Of",15,English,0
MDA,BRN,"Moldova, Republic Of",15,Malay,0
MDA,BTN,"Moldova, Republic Of",15,Burmese,0
MDA,BUR,"Moldova, Republic Of",15,,0
MDA,BVT,"Moldova, Republic Of",15,,0
MDA,BWA,"Moldova, Republic Of",15,,0
MDA,BYS,"Moldova, Republic Of",15,15,1
MDA,CAF,"Moldova, Republic Of",15,French,0
MDA,CAN,"Moldova, Republic Of",15,English,0
MDA,CCK,"Moldova, Republic Of",15,English,0
MDA,CHE,"Moldova, Republic Of",15,German,0
MDA,CHL,"Moldova, Republic Of",15,Spanish,0
MDA,CHN,"Moldova, Republic Of",15,Chinese,0
MDA,CIV,"Moldova, Republic Of",15,French,0
MDA,CMR,"Moldova, Republic Of",15,French,0
MDA,COG,"Moldova, Republic Of",15,French,0
MDA,COK,"Moldova, Republic Of",15,English,0
MDA,COL,"Moldova, Republic Of",15,Spanish,0
MDA,COM,"Moldova, Republic Of",15,Arabic,0
MDA,CPV,"Moldova, Republic Of",15,Portuguese,0
MDA,CRI,"Moldova, Republic Of",15,Spanish,0
MDA,CSK,"Moldova, Republic Of",15,,0
MDA,CUB,"Moldova, Republic Of",15,Spanish,0
MDA,CXR,"Moldova, Republic Of",15,English,0
MDA,CYM,"Moldova, Republic Of",15,English,0
MDA,CYP,"Moldova, Republic Of",15,Greek,0
MDA,CZE,"Moldova, Republic Of",15,,0
MDA,DDR,"Moldova, Republic Of",15,German,0
MDA,DEU,"Moldova, Republic Of",15,German,0
MDA,DJI,"Moldova, Republic Of",15,French,0
MDA,DMA,"Moldova, Republic Of",15,Spanish,0
MDA,DNK,"Moldova, Republic Of",15,,0
MDA,DOM,"Moldova, Republic Of",15,Spanish,0
MDA,DZA,"Moldova, Republic Of",15,Arabic,0
MDA,ECU,"Moldova, Republic Of",15,Spanish,0
MDA,EGY,"Moldova, Republic Of",15,Arabic,0
MDA,ERI,"Moldova, Republic Of",15,,0
MDA,ESH,"Moldova, Republic Of",15,Arabic,0
MDA,ESP,"Moldova, Republic Of",15,Spanish,0
MDA,EST,"Moldova, Republic Of",15,15,1
MDA,ETH,"Moldova, Republic Of",15,,0
MDA,FIN,"Moldova, Republic Of",15,Swedish,0
MDA,FJI,"Moldova, Republic Of",15,English,0
MDA,FLK,"Moldova, Republic Of",15,English,0
MDA,FRA,"Moldova, Republic Of",15,French,0
MDA,FRO,"Moldova, Republic Of",15,English,0
MDA,FSM,"Moldova, Republic Of",15,,0
MDA,FXX,"Moldova, Republic Of",15,French,0
MDA,GAB,"Moldova, Republic Of",15,French,0
MDA,GBR,"Moldova, Republic Of",15,English,0
MDA,GEO,"Moldova, Republic Of",15,15,1
MDA,GHA,"Moldova, Republic Of",15,English,0
MDA,GIB,"Moldova, Republic Of",15,English,0
MDA,GIN,"Moldova, Republic Of",15,French,0
MDA,GLP,"Moldova, Republic Of",15,French,0
MDA,GMB,"Moldova, Republic Of",15,English,0
MDA,GNB,"Moldova, Republic Of",15,Portuguese,0
MDA,GNQ,"Moldova, Republic Of",15,Spanish,0
MDA,GRC,"Moldova, Republic Of",15,Greek,0
MDA,GRD,"Moldova, Republic Of",15,Spanish,0
MDA,GRL,"Moldova, Republic Of",15,,0
MDA,GTM,"Moldova, Republic Of",15,Spanish,0
MDA,GUF,"Moldova, Republic Of",15,French,0
MDA,GUM,"Moldova, Republic Of",15,English,0
MDA,GUY,"Moldova, Republic Of",15,English,0
MDA,HKG,"Moldova, Republic Of",15,English,0
MDA,HMD,"Moldova, Republic Of",15,English,0
MDA,HND,"Moldova, Republic Of",15,Spanish,0
MDA,HRV,"Moldova, Republic Of",15,,0
MDA,HTI,"Moldova, Republic Of",15,French,0
MDA,HUN,"Moldova, Republic Of",15,,0
MDA,IDN,"Moldova, Republic Of",15,,0
MDA,IND,"Moldova, Republic Of",15,English,0
MDA,IOT,"Moldova, Republic Of",15,English,0
MDA,IRL,"Moldova, Republic Of",15,English,0
MDA,IRN,"Moldova, Republic Of",15,Persian,0
MDA,IRQ,"Moldova, Republic Of",15,Arabic,0
MDA,ISL,"Moldova, Republic Of",15,,0
MDA,ISR,"Moldova, Republic Of",15,,0
MDA,ITA,"Moldova, Republic Of",15,,0
MDA,JAM,"Moldova, Republic Of",15,English,0
MDA,JOR,"Moldova, Republic Of",15,Arabic,0
MDA,JPN,"Moldova, Republic Of",15,,0
MDA,KAZ,"Moldova, Republic Of",15,15,1
MDA,KEN,"Moldova, Republic Of",15,English,0
MDA,KGZ,"Moldova, Republic Of",15,15,1
MDA,KHM,"Moldova, Republic Of",15,,0
MDA,KIR,"Moldova, Republic Of",15,English,0
MDA,KNA,"Moldova, Republic Of",15,English,0
MDA,KOR,"Moldova, Republic Of",15,Korean,0
MDA,KWT,"Moldova, Republic Of",15,Arabic,0
MDA,LAO,"Moldova, Republic Of",15,,0
MDA,LBN,"Moldova, Republic Of",15,Arabic,0
MDA,LBR,"Moldova, Republic Of",15,English,0
MDA,LBY,"Moldova, Republic Of",15,Arabic,0
MDA,LCA,"Moldova, Republic Of",15,Spanish,0
MDA,LIE,"Moldova, Republic Of",15,German,0
MDA,LKA,"Moldova, Republic Of",15,,0
MDA,LSO,"Moldova, Republic Of",15,,0
MDA,LTU,"Moldova, Republic Of",15,15,1
MDA,LUX,"Moldova, Republic Of",15,French,0
MDA,LVA,"Moldova, Republic Of",15,15,1
MDA,MAC,"Moldova, Republic Of",15,Portuguese,0
MDA,MAR,"Moldova, Republic Of",15,Arabic,0
MDA,MCO,"Moldova, Republic Of",15,French,0
MDA,MDA,"Moldova, Republic Of",15,15,1
MDA,MDG,"Moldova, Republic Of",15,French,0
MDA,MDV,"Moldova, Republic Of",15,English,0
MDA,MEX,"Moldova, Republic Of",15,Spanish,0
MDA,MHL,"Moldova, Republic Of",15,English,0
MDA,MKD,"Moldova, Republic Of",15,,0
MDA,MLI,"Moldova, Republic Of",15,French,0
MDA,MLT,"Moldova, Republic Of",15,English,0
MDA,MMR,"Moldova, Republic Of",15,Burmese,0
MDA,MNG,"Moldova, Republic Of",15,,0
MDA,MNP,"Moldova, Republic Of",15,English,0
MDA,MOZ,"Moldova, Republic Of",15,Portuguese,0
MDA,MRT,"Moldova, Republic Of",15,Arabic,0
MDA,MSR,"Moldova, Republic Of",15,French,0
MDA,MTQ,"Moldova, Republic Of",15,French,0
MDA,MUS,"Moldova, Republic Of",15,English,0
MDA,MWI,"Moldova, Republic Of",15,English,0
MDA,MYS,"Moldova, Republic Of",15,Malay,0
MDA,MYT,"Moldova, Republic Of",15,French,0
MDA,NAM,"Moldova, Republic Of",15,,0
MDA,NCL,"Moldova, Republic Of",15,French,0
MDA,NER,"Moldova, Republic Of",15,French,0
MDA,NFK,"Moldova, Republic Of",15,English,0
MDA,NGA,"Moldova, Republic Of",15,English,0
MDA,NIC,"Moldova, Republic Of",15,Spanish,0
MDA,NIU,"Moldova, Republic Of",15,,0
MDA,NLD,"Moldova, Republic Of",15,Dutch,0
MDA,NOR,"Moldova, Republic Of",15,,0
MDA,NPL,"Moldova, Republic Of",15,,0
MDA,NRU,"Moldova, Republic Of",15,,0
MDA,NTZ,"Moldova, Republic Of",15,,0
MDA,NZL,"Moldova, Republic Of",15,English,0
MDA,OMN,"Moldova, Republic Of",15,Arabic,0
MDA,PAK,"Moldova, Republic Of",15,,0
MDA,PAN,"Moldova, Republic Of",15,Spanish,0
MDA,PCN,"Moldova, Republic Of",15,,0
MDA,PER,"Moldova, Republic Of",15,Spanish,0
MDA,PHL,"Moldova, Republic Of",15,English,0
MDA,PLW,"Moldova, Republic Of",15,English,0
MDA,PNG,"Moldova, Republic Of",15,,0
MDA,POL,"Moldova, Republic Of",15,,0
MDA,PRI,"Moldova, Republic Of",15,English,0
MDA,PRK,"Moldova, Republic Of",15,Korean,0
MDA,PRT,"Moldova, Republic Of",15,Portuguese,0
MDA,PRY,"Moldova, Republic Of",15,Spanish,0
MDA,PYF,"Moldova, Republic Of",15,French,0
MDA,QAT,"Moldova, Republic Of",15,Arabic,0
MDA,REU,"Moldova, Republic Of",15,French,0
MDA,ROM,"Moldova, Republic Of",15,,0
MDA,RUS,"Moldova, Republic Of",15,15,1
MDA,RWA,"Moldova, Republic Of",15,French,0
MDA,SAU,"Moldova, Republic Of",15,Arabic,0
